1572074500,328875635,1492221855
1349154700,63491094,1470282323
1066207100,76755087,1470656618
3549833400,226826578,1478083000
3310189200,183245363,1475010494
3329246900,315449430,1487591107
3037705100,74845733,1470634535
3541960200,146185871,1472868627
2938903500,2743210,1466588654
1514571400,6448319,1468575203
3241943800,195794172,1475628598
1109005000,271232507,1481357443
1336888700,153401286,1473435653
1956509400,308391376,1485355565
3223768900,7971709,1468882736
3088457800,31728081,1469542142
1540652600,240234927,1478794097
2124014700,67865837,1470444745
2367088200,68162780,1470449107
2930353700,193867497,1475441109
540264800,251309650,1479832474
2441372800,266229771,1480777512
2541888200,14259451,1469058203
205559100,353120179,1500123402
862647700,300375540,1483948568
344642500,7892151,1468857407
2662099400,89424890,1470902429
2889207300,62949958,1470239858
1502345300,11824610,1468984121
2309920400,84640671,1470838535
1745235300,321127769,1489582525
1723097400,154189336,1473489453
982585400,716180,1465964096
1492979500,46556904,1469797606
1228029300,9952822,1468925406
2970870500,68290280,1470451007
3187874300,291661617,1483506824
1203325200,42430924,1469756776
2050689300,8387892,1468905005
2081731400,139980293,1472378624
1079327600,6987232,1468673062
1783479400,173065776,1474107346
3300304800,311529933,1486244576
1427049700,2500607,1466410717
849771800,312388333,1486535505
951835200,3353022,1467089668
1214026100,6476637,1468576471
2468137900,7751511,1468844646
2335038600,124380245,1471758880
1952593200,7593159,1468828564
534343600,4983831,1467196164
1260559400,113799890,1471303821
2981575100,25277260,1469426866
2110916900,62590530,1470229344
3043161400,65090265,1470356867
2286759700,18424468,1469114879
3136669500,7076570,1468683029
1522657400,241809088,1478949577
2933495100,19528543,1469157523
1300420400,17509858,1469100754
862565400,8082798,1468895648
1071038900,171907098,1474085749
3022066300,14134752,1469042234
3160882600,1877101,1466002207
1461088300,20731855,1469172403
2079998900,2500516,1466410711
383382500,285669438,1482817787
1011596300,144080229,1472676840
3137047400,15014989,1469072625
2682818700,147927788,1472950193
461059500,225726140,1478063534
3239336400,7629798,1468833681
237257900,67693305,1470439562
751887300,51135673,1469877750
2980729500,308956579,1485512664
739435400,66118034,1470390027
814041600,168236349,1474024343
2234922700,23523574,1469349891
2943468500,119755739,1471615577
2914999400,6695836,1468663777
1169750100,10867512,1468941464
1746567600,5756611,1467673813
2544257900,56741567,1470055110
2169725700,43303942,1469767000
1967234700,5817594,1467730840
1961662700,58193166,1470102639
3363933700,215607401,1477709394
1783694200,11260299,1468968568
2739761400,5097758,1467207463
2094251700,355262865,1500717591
1653593400,64472025,1470316226
1300704500,68282082,1470450882
2067389500,7411612,1468755079
1425016700,272835917,1481518459
819204000,6484938,1468576696
1948307500,179549210,1474689296
2644689300,132587087,1472265252
927659600,291364502,1483437257
1005683100,72907398,1470557804
3170234600,10481834,1468934148
2086398100,5479207,1467445999
791376600,12029097,1468988625
3348333200,157861243,1473766853
3223978300,30907513,1469527870
1287260800,33759692,1469611180
3337146300,288747294,1483184925
3158682100,67469961,1470415438
452796000,145854786,1472855147
869518100,260128895,1480239801
1873757300,8761291,1468912738
1696134400,44116323,1469775208
1410838400,298126,1464388877
2663859500,14569932,1469069433
2676843400,8069122,1468893984
2564759400,115977827,1471484353
2033914700,170916236,1474069877
203126101,156475663,1473634311
2802398601,6918391,1468669205
2289753201,117337383,1471575707
2664304601,34768183,1469631977
2325636401,70175364,1470479172
1011554601,153497674,1473450826
2964006801,190893001,1475327737
2546224901,740680,1465968372
1577334301,50395156,1469867086
2075474901,310313692,1485877315
2111044201,14504504,1469067398
3075116301,51256707,1469879566
2625314401,4676065,1467175795
2223530701,740188,1465968369
894625401,76345888,1470652204
3480884701,4772175,1467179224
2208957401,11754160,1468982341
1946191801,180649022,1474728207
929073801,2398419,1466404800
2365038401,8346903,1468903943
319509601,153493851,1473448972
2719143401,23511299,1469348953
1694571401,699166,1465917141
483889101,81629053,1470799206
412346101,13404669,1469015430
2971045801,202463316,1476526931
38898201,305491726,1484829110
2609075701,4092443,1467124413
2648524201,4305567,1467170728
2247826301,252991975,1479976081
2441186801,7906665,1468859088
1240069401,100243291,1470968641
3193569601,33028687,1469594503
793514201,15374039,1469075050
544205001,77718485,1470667863
2772701401,267776994,1480928865
2185065301,160914460,1473935119
1848679101,160805966,1473932280
3347390001,329477356,1492325542
3408005801,354546337,1500555605
2010546801,1725893,1465992333
1666126701,62723294,1470232540
3220312401,107580417,1471057510
2767021201,54674447,1469974023
1635736901,23550215,1469352584
1845679701,302708528,1484293131
2867457101,201108712,1476442180
1470848401,147445851,1472908726
2024386801,17872760,1469106087
1729725701,6369413,1468569562
2847098801,64032259,1470301579
2998132601,8108771,1468897975
1598524601,312989929,1486722723
502085001,78215083,1470694635
2928269001,6665899,1468663559
3041553301,11586004,1468978047
1649054101,337568997,1494911420
1114762101,79861745,1470732034
1792985901,7786246,1468847558
673035401,7797875,1468848542
374066801,84973760,1470842127
2293302501,84862824,1470840802
2603458701,35913021,1469677419
821859701,15717544,1469077602
2668894801,23488728,1469347853
2904557401,61648358,1470203788
1587865901,111226118,1471149865
1820286801,226593361,1478080119
2023864201,45651989,1469790026
2602381201,173781826,1474119788
2356501601,16387141,1469084972
2280042601,13598049,1469019637
2292635801,40627515,1469714126
3504978701,339421615,1495614619
1554838101,14220524,1469056201
3209468101,12734465,1469000398
1342898301,203099619,1476585663
1509636501,54473576,1469969106
2166358901,137610478,1472337104
3088633401,80310659,1470742568
1035350201,41721545,1469742819
1601425701,50861622,1469873935
156551601,4498737,1467172749
1803976501,16601631,1469087966
1498927901,1789162,1465995891
473781301,2251396,1466217386
1554379001,20890870,1469174656
2044181001,70782520,1470489601
1022737901,311403962,1486202118
2939924301,76187568,1470650622
1300629601,3630835,1467094053
1744245101,283625862,1482584746
3233376901,95249293,1470921272
3495749501,153110007,1473425015
1960283401,38104475,1469695290
2414665201,58504821,1470108366
3467009901,322683778,1490176725
1619808101,289879243,1483263642
1391867101,2158227,1466134400
787370701,168600903,1474026935
2254882201,5478222,1467445237
2384883301,34521254,1469627495
2351243701,17494425,1469100526
1280953301,17295460,1469097695
2796793701,30458775,1469519363
3095207501,121938407,1471676753
2270363501,352682565,1500017975
2513211301,128361476,1472046554
2535659901,74809649,1470633653
2780888301,130147608,1472175898
1259893301,310466148,1485939060
575949201,53109930,1469936853
884007801,82991427,1470826894
3311652401,71878823,1470535028
2873659701,7892382,1468857439
247375601,3767521,1467100716
2720905801,165694742,1474000328
3265954801,119200595,1471610072
2187066901,91160599,1470908279
1505180301,38030478,1469694695
210168801,200138320,1476282444
1724860401,165194897,1473994814
2711159701,8361833,1468904320
3375448801,207300834,1477188902
2047412101,18789138,1469140077
1966322701,81042367,1470761072
3042172201,162800840,1473968772
2661868301,290284128,1483284675
2027547801,2907846,1466753825
626554401,179151050,1474653680
2550976801,6480444,1468576577
2567793801,61498832,1470200110
527431001,153367936,1473434040
2279646901,26597052,1469440599
2802184601,209653532,1477485161
1963807601,253381189,1479982540
1781812801,6315179,1468495879
3235399801,13671890,1469021243
2110688301,6653246,1468663454
1580770501,57585913,1470087565
1792525301,70906943,1470491720
379355701,15089282,1469073111
1304781001,201492827,1476458443
605764901,191015,1461064602
1106153901,7687014,1468838804
1803377501,7732928,1468843012
506248701,7819187,1468850214
654172701,23394812,1469290016
3332884201,144569707,1472731358
2833969101,11712125,1468981273
2140579401,3463168,1467090802
1847298201,57096311,1470063376
1493643101,18696891,1469127326
2834014001,7380159,1468750902
3319477601,4027888,1467117555
3104054801,328820117,1492202780
1909045901,84421946,1470836611
2744226301,2704375,1466505025
1621397301,123240796,1471704557
1686116501,5832454,1467773009
2485980201,6890415,1468668107
527873501,8047098,1468891584
2286505101,248263401,1479553136
3248962201,28436129,1469462251
1657305401,262314816,1480414483
1376042401,23123064,1469195377
734722801,6771932,1468664835
2849148301,5684715,1467590267
907568101,89013118,1470900593
3474788301,9933675,1468925115
2272473501,3755191,1467099860
2890008601,15701673,1469077467
2574088901,248381284,1479557108
3116878601,62059231,1470215043
1065071901,205910853,1477037306
2973342301,46311146,1469795575
3222187101,919843,1465969207
2657521601,265008724,1480721397
1049700401,7284088,1468736401
253801101,348775065,1498643672
3010848001,33863191,1469613503
2369583601,204367884,1476767048
2286005701,70164388,1470478981
1748286401,7187529,1468724703
1540019801,227181920,1478087446
2579847301,21282287,1469180314
3495977001,10905340,1468942444
3238753501,44001785,1469774045
3339359201,319049713,1488881048
643826001,6176534,1468251846
3351231801,184326991,1475154199
854082601,7712851,1468841167
974812101,108238339,1471066348
2758851001,202084138,1476507350
485274201,276519558,1481932036
3052499801,43984450,1469773856
790728301,14219014,1469056116
2642146201,29551622,1469502978
3133868201,51182078,1469878442
2586909001,69343204,1470465106
2336640501,110608,1460808679
1424405801,6434200,1468574199
1226009701,3179757,1467088739
2511472601,54763538,1469976463
2749532401,54174483,1469961280
3241846301,348127221,1498482815
408705401,1615569,1465987627
2538006301,17034826,1469094166
441545701,313429592,1486863080
3264589601,175711217,1474280692
1665494501,125947036,1471847154
1755241801,20586978,1469170410
1021795901,72376998,1470545487
2062578601,11464744,1468974893
3033695001,241144473,1478909567
884804101,355896685,1500814590
1413102401,6135449,1468199658
3090666301,6818004,1468665861
2593410101,70085019,1470477613
2519878201,8493852,1468908048
389485801,238350859,1478644599
3456573401,266417314,1480810840
1661745301,25913540,1469433650
2585189601,6658775,1468663504
623579401,121856506,1471674932
1449130501,309467009,1485650991
1925289401,49770980,1469857686
1648432801,920545,1465969213
1029402701,7661495,1468836525
2391895601,12477843,1468995218
1012806601,7695072,1468839526
1104352101,160760621,1473931089
2428057901,34088565,1469618867
859097501,46180642,1469794504
2280697301,323838620,1490486378
1664663701,7736610,1468843348
2816268201,7804901,1468849126
1913713401,67553502,1470423560
1248263501,6466739,1468576202
2356473701,23483152,1469347542
1641943301,3813954,1469071148
3338088201,258771749,1480162314
2188915901,321502614,1489751664
2587477901,37662210,1469691794
1214734901,3002818,1466853665
2997287202,5513628,1467457467
3510817602,122234496,1471683422
1426511602,84547204,1470837684
359891902,3840294,1467105465
2573637202,61276617,1470194661
482473002,117894200,1471586226
1626156102,10968663,1468944248
2046209902,195442500,1475576433
3114596402,258512123,1480154732
1452436302,206740736,1477125575
1286450602,1511809,1465984394
2174525302,6688299,1468663710
1315503802,99046493,1470959929
1135780102,201728900,1476490591
764896802,7753013,1468844776
3192712402,86128794,1470881728
1101437502,322942729,1490281718
1940220902,8556976,1468910041
431177202,3511221,1467091492
1006280102,309388118,1485609046
939968802,133983040,1472276468
2765746802,72071743,1470539186
2799515002,11305169,1468970253
1971344502,19454839,1469156358
2816252802,180175910,1474712153
1360794202,12761405,1469000988
3429493602,263035918,1480501435
2734963502,137905429,1472344798
2940561902,64887079,1470331566
3106689302,2097561,1466074696
3063486702,33148319,1469597117
648865002,299858345,1483893754
3323069402,354469897,1500536276
1076802402,241738824,1478946082
510065702,91990133,1470910964
1718743002,240982006,1478876111
2284476402,122128578,1471681036
2367163802,180548631,1474724423
2467044802,33582679,1469607225
1016193802,3197139,1467088811
2147757502,32405104,1469578668
2872772402,70439362,1470483861
2155486902,340755546,1496108288
2057183502,59688149,1470132537
2577363802,81477893,1470794513
1964323202,14505125,1469067418
1467223102,317928455,1488531672
1814737202,11250145,1468968121
2655031302,7987618,1468885029
1731790002,123758556,1471739744
2528917602,7743060,1468843915
1148342502,19183252,1469151712
3051354802,45972346,1469792745
2608556802,193950005,1475452254
413367302,119859431,1471616723
2245527302,118389819,1471595740
318012602,178155646,1474608147
2597818202,72685980,1470552325
1848984002,3225650,1467088914
1804479902,288284090,1483159471
3298929802,272481597,1481457560
2539575002,270430290,1481286768
2580442402,155672762,1473570305
1216582202,7626619,1468833404
2982888302,65989554,1470386027
2984043702,148363674,1472965138
2496165602,19297985,1469153858
454596502,19890100,1469162550
2379683902,5980487,1467972493
2563901702,146602124,1472880927
2671836702,326354666,1491313544
2909902302,26689698,1469441526
635117002,8034820,1468890333
2664364702,290491603,1483323142
3084599502,54171144,1469961193
1442216102,57863177,1470096498
3101367902,33795685,1469611989
1290977402,155165157,1473526680
1986738902,7656101,1468836035
3116783202,4910681,1467190551
1627275002,157540717,1473738003
2210911502,51257909,1469879585
359632202,240877260,1478870560
845037702,145899761,1472857722
1372077202,251080252,1479812151
2957368602,70399830,1470483158
2193253802,8948086,1468913702
3584899802,325796093,1491158109
2806697102,229146408,1478158515
1756869802,10797315,1468939848
2657403002,26669529,1469441321
1725054502,214642859,1477695962
321957602,59218661,1470122020
3530236302,334416550,1493996378
1396692202,308837506,1485489560
2807456502,66795591,1470402446
171845402,11740090,1468981984
3176670002,55384941,1470019138
3354348402,7305665,1468739572
2687568302,153126943,1473425526
1757574502,84143654,1470834346
505946202,4602723,1467174274
1797661102,14515945,1469067765
282349602,114609936,1471353171
1993160502,7411906,1468755119
1274658102,232909006,1478274957
1090433402,15687383,1469077349
1061267502,7901212,1468858402
1877186002,47932892,1469831596
3153734802,4626737,1467174712
1710568102,6860925,1468667099
1469176602,334797161,1494058306
1270547602,46786828,1469799541
3031472702,37401807,1469689913
503485802,65021924,1470353446
3246837402,6377958,1468570158
3400635502,266676940,1480825332
3230884902,114938157,1471396291
353533602,53442373,1469943601
3064627002,271169758,1481354036
1474717002,134634270,1472282926
1242131202,305438334,1484822894
3306161902,7977631,1468883655
1292624502,81585605,1470797905
2374339602,318159699,1488595619
1679983702,81099645,1470766432
1799739602,171661889,1474081731
1557144802,253662426,1479986806
1492053102,22679673,1469192073
1017991902,283310377,1482572977
2464245602,156622472,1473649297
2766687202,678926,1465906408
2061313002,8006112,1468887270
2091595802,248499008,1479561158
2867382902,7627431,1468833472
2598275302,334576786,1494037538
1721458202,18941991,1469145530
3083858302,2018583,1466053518
2936594702,146289583,1472871664
308691702,4485338,1467172576
1337463302,15355456,1469074925
2638754202,301364784,1484114951
3332026702,53635166,1469947944
1273651202,73353183,1470568864
2925484202,6317445,1468498242
3274986502,52589114,1469925191
2576667602,144676941,1472738604
3177024602,113571110,1471270026
2145772402,246712216,1479460136
2773716202,69264132,1470463922
1537827902,87338475,1470893503
2252186202,43223919,1469766334
572773602,9826993,1468923556
2894115602,43727198,1469770983
1954863802,140384582,1472385495
1295245702,6632035,1468656872
1346246802,7815711,1468849951
1073641802,6887499,1468667998
1475543602,345445048,1497542591
2802730702,279205634,1482069861
2774942902,188629369,1475290467
397672102,8269090,1468902075
3579193102,354028634,1500380062
3137988102,7783941,1468847371
2251460602,8728620,1468912522
2764306502,62245432,1470220259
3120453202,53023988,1469935104
3245064302,29183298,1469495834
2878258502,58135351,1470101524
3428383102,78332156,1470699017
374742002,299744319,1483885680
2536955202,56641057,1470052845
481359602,247747717,1479531155
1250132102,165995368,1474003821
2738966502,23265029,1469240867
1654914502,308311187,1485348686
2831597002,258474621,1480153567
1547872102,79012414,1470713694
3236362402,4456449,1467172222
359942402,152289231,1473380302
1263380702,143702667,1472633969
3417726802,115247461,1471416010
1262800502,10805010,1468940019
3089815902,54409163,1469967507
2912238302,196077862,1475654705
2382065702,43762723,1469771363
2082365502,218393521,1477749381
2928257002,3498625,1467091297
2642308002,169484723,1474033291
403728002,54760891,1469976384
2363092202,6414914,1468572801
2623722802,51907089,1469889309
3096077402,5362862,1467347686
374767702,202672803,1476536598
1465305102,251886007,1479902985
2990234602,263437577,1480567605
1318090802,6821806,1468665960
1272340902,203268637,1476596402
481048902,13075868,1469007976
1737369402,113896671,1471311805
644890002,6408841,1468572366
1277564902,49911115,1469859631
2772885402,208262614,1477311706
779941202,67645797,1470437440
1319719402,62899357,1470237662
1792174702,9888624,1468924450
2609813102,21395497,1469181763
2534506802,311710473,1486299144
2291856802,16609755,1469088085
2727068202,334852434,1494064493
3370794802,155814208,1473576873
2418361302,8530072,1468909183
1179449102,99462196,1470963102
2781598702,12067138,1468989146
2793312202,18262145,1469111856
1847857202,350180450,1499110962
3126273102,61613634,1470202907
1354103802,12037203,1468988737
1837389302,14446009,1469065475
2389146502,341676,1465041729
3478898402,203560149,1476618291
1585560102,290597054,1483330867
1494879002,3304446,1467089315
1962740802,7965026,1468881541
1438448102,194314018,1475471232
2452631102,2884542,1466728075
2424133702,70833923,1470490461
1099240602,64782606,1470324818
844763102,79105971,1470715519
2189487802,327187473,1491629118
2198856802,15039537,1469072780
596816502,12305909,1468992322
1989464802,265680522,1480753455
952617702,21394664,1469181752
2856414102,140405760,1472385821
2890678002,23342655,1469268458
1191900002,103817441,1470995892
877782202,2918943,1466765516
2869885002,9510679,1468919343
1713516502,341809832,1496504818
2276140302,58103434,1470100915
2072941302,7749497,1468844471
2776123402,171467158,1474078774
1295049402,301318384,1484108052
1196325502,10197801,1468929448
528976502,17377877,1469098855
1726464502,234836356,1478358644
3357242802,41889770,1469747782
2824496002,177457350,1474541771
2607287002,147564404,1472912533
563194602,32625392,1469585289
3214945902,275841233,1481894922
1770650902,156773254,1473658427
2895961302,128943069,1472101208
2969537002,18120046,1469109612
2014677002,6969823,1468671877
2143163402,10992089,1468944858
1720365902,7068688,1468681423
3280476802,329314968,1492294199
1977108703,6445192,1468574987
857489003,7799789,1468848704
1760449803,67993051,1470446697
3321811303,102527907,1470985169
2267533303,16153159,1469082000
2691941103,196631685,1475723569
2052864803,192482744,1475384094
1723149703,217918153,1477742649
2711081903,74647286,1470630062
1366120403,11587144,1468978076
2927262703,43962071,1469773604
229349903,15436187,1469075468
3459314703,132714343,1472266183
2751686203,65726351,1470377432
2733378303,337411671,1494838675
2628439703,80088673,1470737282
1604114003,992023,1465969785
1932283703,238595199,1478665169
2870087003,14357971,1469062310
1847437703,2767434,1466594772
3442321803,168888288,1474028941
3229304303,180281003,1474715753
2821767203,157087511,1473680846
2815441403,53794812,1469951808
1528998203,130813948,1472212166
930293103,123449591,1471711637
1004485503,7876725,1468855508
3143658603,193033765,1475400053
2226814103,325127737,1491000652
1084090603,34562913,1469628124
1256580003,31841017,1469544245
1916336503,147546926,1472911942
981837203,143926742,1472650074
1074487103,75411173,1470644291
2644082103,7034192,1468676982
1162699203,338532390,1495268603
2247936703,313884157,1487033726
3228787103,54216130,1469962396
2507874003,15757322,1469077944
915467303,251931491,1479905169
2124536203,16084469,1469081202
2533830503,83947189,1470832868
3298842403,5848363,1467792470
2877508103,57226932,1470065337
2053917903,112467508,1471213905
1209417203,45280735,1469786659
603611903,211963820,1477638905
1148113403,74879888,1470635437
1450929303,44923506,1469783216
1346487403,14259238,1469058192
2398961103,79477373,1470723067
516366203,215090986,1477702404
2274505003,123618687,1471733667
1714525403,243056909,1479038233
941371503,7920853,1468861418
1594053003,322032154,1489891698
185361303,148155651,1472958259
3432843403,148211532,1472960133
3076167603,61139559,1470190712
2831972403,308012836,1485268784
3066326403,350753525,1499325594
2058581803,3365231,1467089769
995073303,252135905,1479919271
3425839103,299039599,1483856328
1749396903,13842287,1469025141
3473518703,336751260,1494661053
786771103,119457,1460838620
977784203,285585815,1482800532
2871412703,28943232,1469490669
2167105403,15427998,1469075413
1481368803,182393852,1474888601
3360223903,8079740,1468895262
371987803,4515041,1467172968
2846224403,19450358,1469156286
909881303,179627170,1474692267
3052946103,6123672,1468166040
1963099803,97865231,1470934049
2938702203,51334194,1469880726
2109324403,145957593,1472860147
1804959503,38230036,1469696308
2291338603,319932666,1489196466
3266518203,74383053,1470621205
1928573703,142975840,1472554792
3562894403,251344313,1479852557
568012003,205933921,1477039777
1095574003,31509128,1469538495
2416556603,40968983,1469717102
2847722103,159275472,1473890837
775999103,149196592,1472997999
2829816803,63907574,1470296941
2423079503,334637110,1494042165
2517254903,179620222,1474692026
511129903,16497029,1469086476
3291732203,199453286,1476171063
2358316603,27068396,1469445594
2710539903,139957744,1472378220
1991074003,210907056,1477574014
3068996303,8551176,1468909853
1852016003,74981107,1470638375
1713985903,14412290,1469064308
1449028303,111419205,1471155451
914497203,8676657,1468912182
1480037803,160319110,1473919561
1377132103,180549131,1474724439
2818523503,22342985,1469189723
2736336603,8062972,1468893318
1656868603,65326327,1470366218
1292854803,8442103,1468906506
2795137103,5790221,1467701904
2108332703,140375972,1472385363
2640719403,140435220,1472386265
1459977403,6403842,1468572010
3068627203,195057171,1475544144
2169898003,15649151,1469077041
3466941803,198153503,1475930141
2397794703,25796867,1469432448
251362303,23557424,1469353461
2687276303,114378828,1471340344
2227593503,9461857,1468918745
2973262403,199608293,1476189923
719007403,14029659,1469031214
2823890903,94405819,1470918516
3348179903,157080977,1473680483
2957443703,79116623,1470715735
2496766603,142295816,1472482292
2315571403,242131896,1478968994
1090272403,55763249,1470030469
2470942603,17853223,1469105810
604126703,322233070,1489932576
2080170403,17750169,1469104343
2450199703,4786784,1467179986
2493237503,37799260,1469692850
3396938803,332674202,1493453503
1812101803,3804846,1467103282
2640023703,23297454,1469255097
1409102303,16113585,1469081535
121229403,319114327,1488894223
1932228503,21370290,1469181452
3165721303,9521609,1468919481
3186433703,7363864,1468748820
3138069703,267943187,1480940961
578990703,252375958,1479962285
2543953603,135925993,1472297602
3558147603,305201275,1484737901
1106893703,51161988,1470438297
864498103,262647331,1480437315
2692702903,6224706,1468329605
2103206503,24667884,1469421456
2643230003,7862940,1468854046
2279923803,54684483,1469974280
2944669703,7707863,1468840711
2643769103,50175731,1469863626
1010634203,2289629,1466246757
2623633303,12071072,1468989198
757706703,153012063,1473422109
2849761303,8368246,1468904485
2935613503,13182933,1469010336
1841779503,33726443,1469610447
630130603,175471432,1474248779
858753103,143451402,1472614440
3222429203,14569976,1469069435
3084829903,107228942,1471052579
1903695103,10220152,1468929827
2631148703,6445962,1468575039
526686103,133899660,1472275708
1337558203,182795653,1474951981
3494563303,309935384,1485773138
320542503,299609978,1483880020
2869814003,164193589,1473985752
2724020903,47913136,1469830824
402167703,144435908,1472720580
2413357903,307804322,1485230855
2748317603,5731346,1467633924
2926008903,52134125,1469894251
2024663003,22167216,1469188524
1404897803,46732192,1469799079
3217884203,81274053,1470787004
376835803,323116799,1490350693
345586703,344611264,1497242906
1044626703,86436939,1470887274
3323737003,17243033,1469096968
3087892103,62840924,1470235718
793131403,348011065,1498456772
2941928303,53596146,1469947025
1130432703,43547233,1469769155
3474776003,35514871,1469674255
2715616303,141927339,1472461561
3248974103,309153708,1485564754
3237338803,5052470,1467202330
1653791303,4631705,1467174805
1639385803,87185465,1470892830
2191927703,142445634,1472514547
3183732403,9654542,1468921194
1390991803,171790263,1474083828
2782951903,66072109,1470388615
303044903,2267048,1466227446
1853786103,6430028,1468573899
2069316903,106818454,1471045893
2998716803,302063643,1484209826
3377138003,51761748,1469886958
2625456003,333031890,1493535045
1154730503,154514431,1473500984
2906820503,5863516,1467809293
2376798103,8664793,1468912024
2778424503,203667890,1476626502
1286093103,3495980,1467091256
2558147203,55279285,1470015457
1326437603,11948417,1468987150
2608156903,128603820,1472085050
1036011803,327844389,1491741449
136691403,342728966,1496878591
3303747503,235620536,1478415856
357902103,257902160,1480136718
2641879703,6261406,1468401155
175945903,17994228,1469107800
3387359903,47512121,1469807474
3023154503,8718039,1468912454
1345288303,11971910,1468987707
3346178003,87011569,1470892028
3459867303,108477057,1471070016
344620003,65031709,1470353988
2601027703,47813110,1469820911
664163303,50606926,1469870431
1839634603,309176899,1485570716
1581706603,206612713,1477118820
370258803,123768407,1471740091
2743889203,274636067,1481802174
1727362803,1885725,1466003324
2974412303,5810275,1467723485
3215317403,142076277,1472470486
2728349703,82077171,1470809551
1369698303,212636563,1477653794
204918303,182330512,1474883628
1370813503,30992576,1469529315
1293151403,49531702,1469854660
483196203,272171471,1481434989
3335171303,232117639,1478257037
1835106703,43631817,1469769993
1255209303,31386568,1469536439
438228503,312729560,1486637246
3455332403,185369362,1475221089
1121240003,144002545,1472655550
1063239503,73142382,1470563583
2112234903,34482802,1469626948
1309453303,17675281,1469103259
2475698803,180371489,1474718662
2779985503,125167626,1471785733
729591703,123857586,1471743111
2071603503,9042150,1468914402
2293117603,179875504,1474701149
2363741403,17976442,1469107545
3076876103,7461348,1468764208
2167481903,309116671,1485536503
2363166803,13303239,1469013098
1520550703,50767149,1469872831
3396284803,137917006,1472345052
1989253203,58203401,1470102830
2294360603,206815126,1477129721
906022903,184562721,1475203272
2218381903,153151417,1473426264
1426263203,144752507,1472745594
2031795703,243304,1462106618
2973652103,209870730,1477504186
2559132104,7835493,1468851488
975884704,62437964,1470225534
3510455404,62904835,1470237875
2358148304,322630318,1490149790
2959963504,23587819,1469357792
2150055704,13290952,1469012807
1736640104,206547517,1477114142
422337604,306181232,1484923685
3164805904,62046468,1470214676
1825315104,117163244,1471573000
3049782204,351690542,1499614353
389199404,278399126,1482027707
1028759504,227329322,1478089400
1908757304,118811389,1471603186
1608158004,6398427,1468571616
3011759004,203026308,1476580394
1513904304,13548958,1469018594
3467337804,139344751,1472367875
3429233204,240280527,1478816243
2026813104,11442477,1468974300
1059053804,7675383,1468837754
458549204,15634510,1469076926
2119840004,8996319,1468914047
1472972404,5234261,1467265274
1004676104,192459451,1475383499
171725204,49656095,1469856208
1113696204,49482993,1469854066
2642930004,393144,1465392459
1747831304,304722702,1484564770
3489633404,275689232,1481892540
2256214704,3679329,1467095737
3024337504,49104781,1469849487
